"unit","genotype","g_alias","treatment","timestamp","Digital biomass [mm³]","greenness average","greenness bin0","greenness bin1","greenness bin2","greenness bin3","greenness bin4","greenness bin5","Height [mm]","Height Max [mm]","hue average [°]","hue bin0","hue bin1","hue bin2","hue bin3","hue bin4","hue bin5","Leaf angle [°]","Leaf area [mm²]","Leaf area index [mm²/mm²]","Leaf area (projected) [mm²]","Leaf inclination [mm²/mm²]","Light penetration depth [mm]","NDVI average","NDVI bin0","NDVI bin1","NDVI bin2","NDVI bin3","NDVI bin4","NDVI bin5","NPCI average","NPCI bin0","NPCI bin1","NPCI bin2","NPCI bin3","NPCI bin4","NPCI bin5","PSRI average","PSRI bin0","PSRI bin1","PSRI bin2","PSRI bin3","PSRI bin4","PSRI bin5"
"42:1:1","Raddish","Raddish","Control",2022-03-03 09:37:03,2490960,0.2557,0,1e-05,0.00346,0.99642,0.00011,0,95.934,101.228,111.065,7e-05,0.02432,0.97315,0.00169,0.00078,0,50.671,25965.4,0.289,20077.9,1.29277,27.145,0.66806,0,0,0.00029,0.03619,0.96352,0,0.0612,1e-05,1e-05,0.14105,0.85859,0.00035,0,0.02243,0,2e-05,0.14104,0.85884,9e-05,0
"42:1:1","Raddish","Raddish","Control",2022-03-04 13:15:10,2673420,0.25384,1e-05,3e-05,0.00358,0.99628,0.00011,0,97.94,111.711,111.323,1e-04,0.02507,0.97122,0.00253,0.00108,0,51.535,27296.6,0.303,21345.9,1.27714,30.699,0.67295,0,3e-05,0.00032,0.0357,0.96394,0,0.05921,2e-05,5e-05,0.15733,0.84236,0.00024,0,0.0214,0,0,0.15741,0.84247,7e-05,6e-05
"42:1:1","Raddish","Raddish","Control",2022-03-07 13:25:48,3973020,0.25923,0,1e-05,0.00281,0.99697,0.00021,0,124.797,134.477,111.297,0.00011,0.01709,0.98083,0.00128,0.00069,0,48.785,31835.9,0.354,23924.5,1.32933,44.666,0.68232,0,0,2e-04,0.03191,0.96788,0,0.05927,0,2e-05,0.13992,0.85995,1e-04,0,0.02122,0,2e-05,0.13992,0.86005,1e-05,0
"43:1:1","Raddish","Raddish","Control",2022-02-02 15:17:47,168210,-0.04079,1e-05,0.00244,0.65922,0.33822,0.00012,0,12.609,41.001,21.4543,0.02124,0.75878,0.03807,0.00552,0.17639,0,43.123,13340.9,0.148,9120.5,1.46287,8.314,0.25309,0,0,0.05322,0.90709,0.0397,0,0.27209,0,0,0.01704,0.93118,0.05178,0,0.24247,0,0,0.01704,0.97612,0.00685,0
"43:1:1","Raddish","Raddish","Control",2022-02-04 13:03:03,296359,-0.02163,4e-05,0.00162,0.6243,0.37391,0.00013,0,21.848,38.653,25.6741,0.01577,0.77522,0.07296,0.00416,0.13188,0,43.039,13564.5,0.151,9263.61,1.46516,18.203,0.26425,0,0,0.04912,0.8737,0.07718,0,0.28563,0,0,0.01175,0.93737,0.05088,0,0.25206,0,0,0.01175,0.97903,0.00922,0
"43:1:1","Raddish","Raddish","Control",2022-02-07 11:19:44,541198,0.04776,0,4e-04,0.4876,0.51118,0.00082,0,43.324,50.544,39.8101,0.01071,0.69464,0.21293,0.00325,0.07847,0,44.135,12491.9,0.139,8708.66,1.43603,39.453,0.34304,0,0,0.03166,0.7395,0.22884,0,0.27689,0,0,0.01127,0.94396,0.04477,0,0.22355,0,2e-05,0.01125,0.97957,0.00916,0
"43:1:1","Raddish","Raddish","Control",2022-02-09 13:29:25,555566,0.09426,0,0,0.38064,0.61894,0.00043,0,45.109,49.852,53.633,0.00205,0.65349,0.31662,0.00241,0.02542,0,45.4,12316.2,0.137,8760.38,1.40441,40.886,0.38809,0,0,0.02288,0.62315,0.35397,0,0.23756,0,0,0.03455,0.9527,0.01275,0,0.19628,0,2e-05,0.03453,0.96321,0.00224,0
"43:1:1","Raddish","Raddish","Control",2022-02-11 13:41:02,653104,0.17497,0,0.00069,0.18693,0.81212,0.00026,0,59.042,63.119,83.8258,0.00593,0.36254,0.58667,0.00418,0.04068,0,47.261,11061.7,0.123,8127.4,1.36154,53.842,0.53746,0,0,0.0127,0.34608,0.64122,0,0.16171,0,0,0.09934,0.87877,0.02189,0,0.10814,0,1e-05,0.09934,0.89576,0.0049,0
"43:1:1","Raddish","Raddish","Control",2022-02-14 13:31:04,714133,0.21655,0,0.00043,0.12631,0.87288,0.00038,0,62.794,66.171,89.6683,0.00479,0.30699,0.65469,0.00429,0.02924,0,48.986,11372.6,0.126,8574.9,1.32526,57.266,0.59113,0,0,0.00578,0.25183,0.7424,0,0.15974,0,0,0.05833,0.92505,0.01662,0,0.08772,0,0,0.05833,0.93755,0.00413,0
"43:1:1","Raddish","Raddish","Control",2022-02-16 11:30:33,950024,0.25602,0,0.00036,0.07298,0.92496,0.0017,0,74.873,79.95,99.2972,0.0034,0.1854,0.78438,0.00743,0.01939,0,48.764,12688.5,0.141,9527.69,1.32975,66.725,0.63306,0,0,0.00412,0.135,0.86088,0,0.13142,0,8e-05,0.0604,0.93196,0.00755,0,0.05887,1e-05,0.00016,0.06032,0.93879,0.00073,0
"43:1:1","Raddish","Raddish","Control",2022-02-21 11:37:47,918961,0.25818,5e-05,0.00043,0.04336,0.95592,0.00024,0,72.833,81.618,102.408,0.00077,0.17481,0.81319,0.00589,0.00534,0,47.996,12617.4,0.14,9357.92,1.34568,51.936,0.65269,0,0,0.00307,0.13424,0.8627,0,0.10954,0,2e-05,0.10107,0.89603,0.00289,0,0.05134,2e-05,4e-05,0.10103,0.89811,0.00081,0
"43:1:1","Raddish","Raddish","Control",2022-02-22 08:41:00,1031190,0.28521,0,1e-04,0.02892,0.97024,0.00074,0,77.043,82.622,106.013,0.00108,0.09966,0.88636,0.00605,0.00685,0,49.725,13384.6,0.149,10188.3,1.31068,28.895,0.67043,0,0,0.0019,0.07729,0.92081,0,0.10433,0,2e-05,0.07764,0.91919,0.00315,0,0.04056,0,0,0.07766,0.9218,0.00055,0
"43:1:1","Raddish","Raddish","Control",2022-02-23 13:22:16,1090760,0.28421,0,0.00174,0.03637,0.95909,0.0028,0,73.052,84.73,102.961,0.00118,0.10928,0.87845,0.00339,0.00769,0,51.85,14931.4,0.166,11729.1,1.27161,22.792,0.65535,0,0,0.00224,0.08574,0.91202,0,0.13189,0,1e-05,0.03002,0.95647,0.0135,0,0.05198,0,4e-05,0.02998,0.9687,0.00127,0
"43:1:1","Raddish","Raddish","Control",2022-02-24 08:25:57,1279030,0.30501,0,0.00022,0.01712,0.98046,0.0022,0,82.691,95.053,107.646,0.00053,0.04178,0.9478,0.00439,0.0055,0,51.641,15467.6,0.172,12103.7,1.27527,21.163,0.68246,0,0,0.00198,0.03394,0.96407,0,0.10805,1e-05,4e-05,0.04423,0.95353,0.00218,0,0.03487,0,0,0.04429,0.95543,0.00025,2e-05
"43:1:1","Raddish","Raddish","Control",2022-02-25 13:14:28,1454430,0.30728,0,0.0016,0.01329,0.98197,0.00315,0,82.596,91.224,108.034,0.00041,0.03331,0.9597,0.00411,0.00247,0,50.747,17609,0.196,13620.5,1.29137,18.726,0.69436,0,0,0.00095,0.02462,0.97443,0,0.10978,0,0,0.04309,0.94847,0.00844,0,0.03245,0,0.00022,0.04287,0.95684,6e-05,1e-05
"43:1:1","Raddish","Raddish","Control",2022-02-26 11:34:56,1527790,0.29546,0,0.00101,0.01351,0.98459,0.00089,0,85.48,96.272,110.884,0.00036,0.035,0.95731,0.00471,0.00262,0,51.198,17873.1,0.199,13908.3,1.28315,18.014,0.7072,0,0,0.00085,0.02697,0.97218,0,0.07806,0,0,0.11672,0.87766,0.00562,0,0.02335,0,3e-05,0.11669,0.88319,1e-04,0
"43:1:1","Raddish","Raddish","Control",2022-02-27 12:18:39,2061230,0.28567,0,7e-04,0.00977,0.98865,0.00088,0,104.464,114.295,112.49,2e-04,0.03105,0.96452,0.00255,0.00168,0,52.794,19731.4,0.219,15705.4,1.25552,39.602,0.72229,0,0,0.00042,0.02092,0.97866,0,0.06453,0,0,0.21691,0.77619,0.00689,0,0.01851,0,1e-05,0.21691,0.78309,0,0
"43:1:1","Raddish","Raddish","Control",2022-02-28 10:44:42,1689950,0.24381,0,0.00019,0.01235,0.98742,4e-05,0,91.399,99.249,118.11,0.00054,0.03726,0.95474,0.00414,0.00331,0,51.642,18489.9,0.205,14476.1,1.27525,28.302,0.70807,0,0,0.00075,0.02904,0.97021,0,0.0187,0,0,0.50212,0.4947,0.00318,0,0.00729,0,0,0.50212,0.49769,0.00019,0
"43:1:1","Raddish","Raddish","Control",2022-03-01 09:17:17,1628020,0.26387,0,5e-05,0.01215,0.98768,0.00012,0,86.2,96.805,114.138,0.00053,0.04132,0.95045,0.00444,0.00326,0,52.696,18886.5,0.21,14999.4,1.25716,21.959,0.71014,0,0,0.00106,0.03277,0.96617,0,0.0455,0,0,0.31925,0.67973,0.00102,0,0.01527,0,5e-05,0.3192,0.68051,0.00023,0
"43:1:1","Raddish","Raddish","Control",2022-03-02 13:19:57,1888960,0.27971,0,0.00014,0.01198,0.98471,0.00316,0,92.599,99.912,113.01,0.00029,0.03643,0.95651,0.00409,0.00268,0,52.252,20399.2,0.227,16116.3,1.26467,22.505,0.72028,0,0,7e-04,0.02943,0.96986,0,0.05955,0,1e-05,0.24415,0.75093,0.00492,0,0.01745,0,0,0.24416,0.75578,6e-05,0
"43:1:1","Raddish","Raddish","Control",2022-03-03 09:38:00,1937050,0.26665,1e-05,0.00036,0.00992,0.98888,0.00082,0,93.119,104.079,116.507,0.00039,0.02682,0.96627,0.00391,0.00261,0,53.083,20801.9,0.231,16626.7,1.25075,23.17,0.72486,0,0,0.00054,0.02218,0.97728,0,0.03165,0,3e-05,0.39088,0.60442,0.00467,0,0.0092,0,0,0.39091,0.60907,2e-05,0
"43:1:1","Raddish","Raddish","Control",2022-03-04 13:16:07,2151360,0.26021,0,6e-05,0.0088,0.99048,0.00066,0,98.685,106.401,118.518,0.00028,0.01953,0.97229,0.00536,0.00255,0,53.08,21800.3,0.242,17425.4,1.2508,27.963,0.73085,0,0,0.00035,0.0204,0.97925,0,0.01921,0,3e-05,0.47066,0.52795,0.00136,0,0.00463,0,0,0.47069,0.5293,2e-05,0
"43:1:1","Raddish","Raddish","Control",2022-03-07 13:25:21,2700270,0.26188,0,0,0.00271,0.99643,0.00086,0,117.35,126.139,117.817,5e-05,0.01022,0.98684,0.00233,0.00057,0,52.639,23010.4,0.256,18288.3,1.25812,32.677,0.73471,0,0,0.00022,0.01215,0.98762,0,0.02606,0,0,0.42629,0.57363,8e-05,0,0.00601,0,2e-05,0.42627,0.57363,8e-05,0
"44:1:1","Raddish","Raddish","Control",2022-02-02 15:18:13,157113,-0.03783,1e-05,0.00296,0.65156,0.34538,9e-05,0,11.93,38.341,22.8795,0.02017,0.77564,0.04557,0.00568,0.15294,0,43.137,13169.7,0.146,9007.05,1.4625,8.671,0.26502,0,0,0.04207,0.91315,0.04478,0,0.29274,0,0,0.01473,0.9227,0.06257,0,0.25325,0,4e-05,0.01469,0.97678,0.00849,0
"44:1:1","Raddish","Raddish","Control",2022-02-04 13:04:46,321651,-0.01921,1e-05,0.00212,0.61171,0.38614,2e-05,0,25.291,51.963,26.8018,0.01609,0.78304,0.07514,0.00445,0.12127,0,42.267,12718.2,0.141,8560.86,1.48676,22.693,0.28017,0,0,0.0351,0.88431,0.08059,0,0.29988,0,0,0.01103,0.93492,0.05405,0,0.25669,0,6e-05,0.01097,0.97774,0.01123,0
"44:1:1","Raddish","Raddish","Control",2022-02-07 11:31:34,502090,0.06321,2e-05,0.00272,0.4048,0.59194,0.00052,0,46.976,57.492,44.6971,0.01436,0.67185,0.21501,0.00697,0.0918,0,43.212,10688.1,0.119,7315.75,1.46044,44.789,0.3676,0,0,0.02712,0.70874,0.26414,0,0.2775,0,0,0.01649,0.93789,0.04562,0,0.21029,0,1e-05,0.01648,0.97248,0.01102,0
"44:1:1","Raddish","Raddish","Control",2022-02-09 13:25:13,603148,0.16456,4e-05,0.00083,0.22978,0.76747,0.00187,0,53.83,66.13,68.7975,0.00789,0.51511,0.42532,0.00704,0.04464,0,45.527,11204.8,0.124,7984.09,1.40135,51.652,0.50565,0,0,0.01052,0.43056,0.55892,0,0.24942,0,0.00015,0.02846,0.93133,0.04006,0,0.14489,0,1e-05,0.0286,0.9674,0.00399,0
"44:1:1","Raddish","Raddish","Control",2022-02-11 13:36:07,849641,0.20723,0.00011,0.00119,0.13063,0.86661,0.00145,0,67.665,72.533,86.261,0.00646,0.35168,0.59253,0.01085,0.03848,0,47.092,12556.7,0.14,9196.54,1.36526,64.633,0.57289,0,0,0.00715,0.24715,0.74569,0,0.18028,0,0.00012,0.04593,0.93123,0.02271,0,0.09125,0,0,0.04605,0.9526,0.00134,0
"44:1:1","Raddish","Raddish","Control",2022-02-14 13:31:52,989134,0.25463,1e-05,0.00063,0.08437,0.91442,0.00057,0,73.804,76.197,96.1538,0.00355,0.20295,0.76372,0.00765,0.02212,0,49.838,13402.1,0.149,10247.8,1.3085,69.49,0.61291,0,0,0.00556,0.16654,0.8279,0,0.1511,6e-05,0.00011,0.03117,0.95531,0.01335,0,0.07068,0,0,0.03133,0.96716,0.0015,0
"44:1:1","Raddish","Raddish","Control",2022-02-16 11:30:59,1401890,0.28758,5e-05,2e-04,0.04061,0.95869,0.00045,0,86.143,91.5,102.15,0.00139,0.11058,0.87084,0.00694,0.01025,0,49.14,16274.1,0.181,12308.8,1.32218,59.223,0.64259,0,0,0.002,0.08182,0.91618,0,0.13498,0,0.00021,0.03394,0.96162,0.00422,0,0.05504,0,4e-05,0.03411,0.96513,0.00072,0
"44:1:1","Raddish","Raddish","Control",2022-02-21 11:40:04,1292870,0.29381,0,5e-04,0.01448,0.98491,0.00011,0,88.553,95.432,105.073,0.00016,0.05174,0.94388,0.00181,0.00242,0,51.776,14599.9,0.162,11470.8,1.2729,23.505,0.64331,0,0,0.00197,0.04706,0.95098,0,0.1209,0,0,0.02622,0.97062,0.00317,0,0.04781,0,0,0.02622,0.97374,4e-05,0
"44:1:1","Raddish","Raddish","Control",2022-02-22 08:40:11,1599010,0.31269,0,5e-05,0.00733,0.99259,3e-05,0,91.359,97.379,104.637,0.00016,0.02988,0.96793,6e-04,0.00143,0,53.58,17502.5,0.194,14079.8,1.24271,21.067,0.64441,0,0,0.00034,0.0318,0.96787,0,0.13795,0,0,0.01451,0.9833,0.00219,0,0.05154,0,0,0.01451,0.98516,0.00033,0
"44:1:1","Raddish","Raddish","Control",2022-02-23 13:18:38,1723200,0.32229,0,3e-05,0.00405,0.99587,5e-05,0,91.217,98.712,102.735,6e-05,0.02452,0.97421,0.00053,0.00067,0,51.928,18891.2,0.21,14875.7,1.27024,18.028,0.64152,0,0,0.00022,0.02685,0.97293,0,0.16483,0,0,0.00659,0.99138,0.00203,0,0.06034,0,1e-05,0.00658,0.99325,1e-04,6e-05
"44:1:1","Raddish","Raddish","Control",2022-02-24 08:26:21,1975150,0.31765,0,0,0.00457,0.99531,0.00011,0,100.566,105.754,104.895,0.00017,0.02476,0.97362,6e-04,0.00085,0,53.604,19640.3,0.218,15802.9,1.24231,21.742,0.65015,0,0,0.00018,0.02738,0.97244,0,0.13864,0,0,0.01179,0.98697,0.00124,0,0.05057,0,0,0.01179,0.98803,0.00018,0
"44:1:1","Raddish","Raddish","Control",2022-02-25 13:19:27,2090050,0.3167,2e-05,0.00017,0.00509,0.9944,0.00031,0,96.089,101.363,104.485,0.00018,0.02448,0.97243,0.00148,0.00143,0,52.173,21751.2,0.242,17165.4,1.26602,16.573,0.6563,0,2e-05,0.00053,0.02823,0.97122,0,0.14311,0,2e-05,0.01227,0.9863,0.00141,0,0.05032,0,5e-05,0.01224,0.98741,0.00024,6e-05
"44:1:1","Raddish","Raddish","Control",2022-02-26 11:28:28,2214140,0.31146,0,0.00076,0.00878,0.98847,0.00198,0,99.501,103.59,105.158,0.00025,0.03256,0.9626,0.00238,0.00221,0,52.02,22252.4,0.247,17506.4,1.26866,20.328,0.66596,0,0,0.00077,0.03359,0.96564,0,0.13464,0,1e-05,0.01873,0.97779,0.00347,0,0.04568,0,4e-05,0.0187,0.98114,0.00012,0
"44:1:1","Raddish","Raddish","Control",2022-02-27 12:11:47,2404680,0.29498,2e-05,0.00091,0.00812,0.99072,0.00023,0,105.503,116.218,107.29,0.00042,0.03096,0.96474,0.0018,0.00208,0,52.462,22792.6,0.253,18046.6,1.2611,20.801,0.67301,0,0,8e-04,0.03137,0.96783,0,0.10536,0,3e-05,0.03783,0.95928,0.00285,0,0.03648,0,2e-05,0.03784,0.96205,8e-05,0
"44:1:1","Raddish","Raddish","Control",2022-02-28 10:40:28,2422480,0.27206,0,0.00194,0.00985,0.98815,5e-05,0,104.668,108.473,109.512,0.00033,0.03385,0.96182,0.00176,0.00225,0,52.692,23144.4,0.257,18380.4,1.25723,18.478,0.66739,0,0,0.00071,0.03619,0.9631,0,0.08045,0,1e-05,0.10566,0.88901,0.00533,0,0.0294,0,3e-05,0.10563,0.89429,5e-05,0
"44:1:1","Raddish","Raddish","Control",2022-03-01 09:13:17,2522590,0.28568,0,0.00164,0.00778,0.99043,0.00014,0,106.393,110.206,107.371,0.00033,0.0324,0.96391,0.00148,0.00187,0,51.539,23710.1,0.263,18552.8,1.27707,17.908,0.66821,0,0,0.00065,0.03843,0.96092,0,0.10098,0,2e-05,0.04308,0.95253,0.00437,0,0.03604,0,0,0.0431,0.95686,3e-05,0
"44:1:1","Raddish","Raddish","Control",2022-03-02 13:26:02,2618740,0.28865,1e-05,0.00092,0.00784,0.99112,0.00011,0,109.075,113.74,107.006,0.00032,0.03553,0.96086,0.00142,0.00188,0,50.392,24008.5,0.267,18468.7,1.29797,19.978,0.67472,0,0,0.00103,0.0299,0.96907,0,0.10398,1e-05,2e-05,0.03698,0.95936,0.00364,0,0.03604,1e-05,6e-05,0.03693,0.96296,4e-05,0
"44:1:1","Raddish","Raddish","Control",2022-03-03 09:32:44,2676990,0.2852,1e-05,0.00011,0.00651,0.99323,0.00014,0,111.252,118.381,107.642,0.00025,0.03242,0.96434,0.00124,0.00174,0,50.474,24062.5,0.267,18542.9,1.29643,21.389,0.67587,0,0,0.00062,0.03219,0.96719,0,0.09624,2e-05,0,0.04919,0.94968,0.0011,0,0.03371,0,0,0.04922,0.95071,7e-05,0
"44:1:1","Raddish","Raddish","Control",2022-03-04 13:21:43,2736370,0.26455,0,0.00112,0.00356,0.99523,9e-05,0,111.505,116.985,111.325,0.00015,0.02532,0.97216,0.00156,0.00081,0,49.341,24540.4,0.273,18611.2,1.31818,20.525,0.68001,0,0,0.00106,0.02582,0.97313,0,0.06301,0,2e-05,0.15945,0.83871,0.00182,0,0.02237,0,0,0.15946,0.84054,0,0
"44:1:1","Raddish","Raddish","Control",2022-03-07 13:31:27,3165410,0.26021,0,0.00031,0.00284,0.99685,0,0,118.882,125.452,112.749,9e-05,0.0187,0.97957,0.00099,0.00065,0,49.668,26626.4,0.296,20290.8,1.31178,22.605,0.68391,0,0,0.00014,0.02266,0.9772,0,0.05368,0,0,0.22414,0.77455,0.00131,0,0.01879,0,0,0.22414,0.77581,3e-05,2e-05
"45:1:1","Raddish","Raddish","Control",2022-02-02 15:17:20,189505,-0.03634,0,0.00245,0.6583,0.33819,0.00106,0,14.383,43.408,22.1578,0.01895,0.76588,0.04558,0.00833,0.16125,0,42.257,13175.3,0.146,8865.17,1.48704,11.3,0.25552,0,0,0.04726,0.90851,0.04423,0,0.28232,0,0,0.02077,0.92758,0.05165,0,0.24787,0,0,0.02077,0.97238,0.00685,0
"45:1:1","Raddish","Raddish","Control",2022-02-04 13:02:23,290521,-0.01561,0,0.00118,0.62553,0.37141,0.00188,0,22.151,49.123,26.041,0.01519,0.77965,0.07763,0.00823,0.1193,0,42.538,13115.6,0.146,8868.65,1.47907,19.234,0.26674,0,0,0.04454,0.87835,0.07712,0,0.29807,0,0,0.01895,0.93141,0.04964,0,0.25691,0,0,0.01895,0.97216,0.00889,0
"45:1:1","Raddish","Raddish","Control",2022-02-07 11:24:23,473401,0.02281,0,0.00183,0.51028,0.48783,6e-05,0,38.525,59.877,35.4984,0.01431,0.7092,0.16243,0.00938,0.10468,0,41.385,12288.3,0.137,8118.25,1.51257,36.405,0.31644,0,0,0.03822,0.78594,0.17584,0,0.28396,0,0,0.02117,0.92592,0.0529,0,0.2325,0,0,0.02117,0.96715,0.01168,0
"45:1:1","Raddish","Raddish","Control",2022-02-09 13:30:37,573484,0.1122,0,0.00042,0.30797,0.6913,0.00031,0,46.732,68.568,59.3063,0.00694,0.59514,0.34576,0.00999,0.04217,0,45.05,12271.9,0.136,8683.28,1.41296,44.41,0.43916,0,0,0.0177,0.54566,0.43664,0,0.25011,0,1e-05,0.03324,0.92858,0.03817,0,0.17135,0,6e-05,0.03319,0.96047,0.00628,0
"45:1:1","Raddish","Raddish","Control",2022-02-11 13:35:43,674954,0.20113,0,0.00037,0.12209,0.8773,0.00025,0,57.044,62.295,83.3371,0.00396,0.4091,0.5503,0.00943,0.02721,0,47.766,11832.1,0.131,8763.93,1.35057,54.161,0.53859,0,0,0.01377,0.31454,0.67169,0,0.2041,0,1e-05,0.03689,0.92822,0.03488,0,0.11106,0,2e-05,0.03688,0.96125,0.00185,0
"45:1:1","Raddish","Raddish","Control",2022-02-14 13:27:43,847659,0.21578,0,0.00011,0.10519,0.89455,0.00015,0,65.52,70.032,84.8628,0.00292,0.35904,0.60942,0.0083,0.02032,0,49.311,12937.5,0.144,9809.7,1.31879,61.577,0.54681,0,0,0.01267,0.2908,0.69653,0,0.20779,0,1e-05,0.02726,0.92461,0.04812,0,0.11073,0,0,0.02728,0.96784,0.00489,0
"45:1:1","Raddish","Raddish","Control",2022-02-16 11:34:19,1091280,0.22526,0,6e-05,0.09999,0.8999,5e-05,0,80.446,86.096,93.7039,0.00234,0.25111,0.7146,0.0125,0.01946,0,45.887,13565.3,0.151,9739.31,1.3928,74.466,0.57336,0,0,0.01211,0.20038,0.78751,0,0.15271,0,0,0.04506,0.93374,0.02121,0,0.08027,0,0,0.04506,0.95351,0.00144,0
"45:1:1","Raddish","Raddish","Control",2022-02-21 11:38:32,925805,0.18836,0,2e-05,0.09825,0.90173,0,0,76.835,91.732,89.2993,0.00131,0.3168,0.66548,0.00533,0.01108,0,46.445,12049.2,0.134,8720.88,1.37984,72.017,0.53598,0,0,0.01016,0.32906,0.66078,0,0.15718,0,0,0.05726,0.9218,0.02093,0,0.09639,0,0,0.05726,0.93928,0.00346,0
"45:1:1","Raddish","Raddish","Control",2022-02-22 08:39:18,894998,0.22984,0,1e-04,0.05532,0.94457,0,0,70.374,72.99,99.7542,0.00171,0.16834,0.81353,0.00424,0.01218,0,50.986,12717.8,0.141,9879.38,1.28699,57.791,0.58655,0,0,0.00512,0.15512,0.83976,0,0.12183,0,0,0.05789,0.92801,0.0141,0,0.06382,0,0,0.05789,0.93981,0.00229,0
"45:1:1","Raddish","Raddish","Control",2022-02-23 13:19:27,915333,0.23556,0,0.00043,0.06561,0.93394,1e-05,0,65.602,71.462,95.4689,0.00199,0.19454,0.78689,0.00449,0.01208,0,49.275,13952.9,0.155,10571.1,1.3195,56.679,0.58285,0,0,0.00659,0.16967,0.82374,0,0.1556,0,0,0.02446,0.95479,0.02074,0,0.07834,0,0,0.02446,0.97229,0.00324,0
"45:1:1","Raddish","Raddish","Control",2022-02-24 08:27:37,1188340,0.26889,1e-05,7e-05,0.03308,0.9668,5e-05,0,83.779,90.619,102,0.00127,0.1068,0.88103,0.00259,0.0083,0,51.209,14184.1,0.158,11047.1,1.28295,38.218,0.61715,0,0,0.00367,0.09327,0.90305,0,0.12805,0,0,0.02702,0.96767,0.00531,0,0.05658,0,0,0.02702,0.97192,0.00106,0
"45:1:1","Raddish","Raddish","Control",2022-02-25 13:14:04,1236950,0.28369,0,9e-05,0.022,0.97768,0.00022,0,76.981,82.734,102.381,0.00088,0.07128,0.91936,0.00289,0.00558,0,52.04,16068.3,0.179,12663,1.26831,24.377,0.62625,0,0,0.00277,0.06787,0.92937,0,0.13731,0,0,0.02087,0.97473,0.00441,0,0.05605,0,0,0.02087,0.97832,0.00081,0
"45:1:1","Raddish","Raddish","Control",2022-02-26 11:35:48,1245850,0.2728,0,7e-05,0.02016,0.97976,1e-05,0,73.663,77.689,106.179,0.00058,0.05726,0.93218,0.00572,0.00426,0,52.578,16912.9,0.188,13427,1.25914,17.514,0.63781,0,0,0.00213,0.0581,0.93977,0,0.10244,0,0,0.04488,0.9524,0.00272,0,0.04159,0,0,0.04488,0.95459,0.00053,0
"45:1:1","Raddish","Raddish","Control",2022-02-27 12:20:23,1340200,0.27956,0,0,0.01305,0.98694,2e-05,0,77.2,80.093,107.147,0.00029,0.03571,0.95678,0.00419,0.00303,0,54.784,17360.1,0.193,14180.1,1.224,17.541,0.65671,0,0,0.00211,0.03683,0.96106,0,0.0975,0,0,0.03763,0.9606,0.00177,0,0.0367,0,0,0.03763,0.96208,0.00029,0
"45:1:1","Raddish","Raddish","Control",2022-02-28 10:44:18,1310380,0.24248,0,2e-05,0.01649,0.98348,1e-05,0,75.325,78.859,112.585,0.00048,0.03747,0.95103,0.00694,0.00409,0,54.237,17396.5,0.193,14106.3,1.23235,17.806,0.65099,0,0,0.00204,0.04212,0.95584,0,0.04932,0,0,0.21898,0.77849,0.00252,0,0.0205,0,3e-05,0.21895,0.78077,0.00025,0
"45:1:1","Raddish","Raddish","Control",2022-03-01 09:16:23,1347150,0.25788,0,0.00017,0.01467,0.98513,3e-05,0,75.612,78.557,109.948,0.00047,0.03604,0.95548,0.00414,0.00387,0,54.733,17816.7,0.198,14543.5,1.22477,16.329,0.66042,0,2e-05,0.00165,0.03798,0.96036,0,0.0687,0,3e-05,0.11197,0.88561,0.00239,0,0.02702,0,0,0.11201,0.88769,0.00027,3e-05
"45:1:1","Raddish","Raddish","Control",2022-03-02 13:17:47,1463240,0.26832,1e-05,0.00027,0.01146,0.98822,4e-05,0,78.394,82.704,109.177,0.00041,0.03355,0.96042,0.00226,0.00335,0,53.723,18665.2,0.207,15045.1,1.24042,18.2,0.67323,0,4e-05,0.00127,0.02959,0.9691,0,0.07738,0,0,0.08301,0.91492,0.00207,0,0.02813,0,0,0.08302,0.91682,9e-05,7e-05
"45:1:1","Raddish","Raddish","Control",2022-03-03 09:39:16,1464070,0.25923,0,1e-05,0.01114,0.98881,3e-05,0,78.979,84.821,111.403,0.00044,0.03426,0.95884,0.00327,0.0032,0,52.786,18537.5,0.206,14760,1.25565,21.592,0.67295,0,0,0.00148,0.03294,0.96558,0,0.05752,0,0,0.15719,0.84202,0.00079,0,0.02171,0,0,0.1572,0.84251,0.00029,0
"45:1:1","Raddish","Raddish","Control",2022-03-04 13:16:41,1837850,0.26585,0,0,0.00706,0.99292,2e-05,0,89.922,97.318,113.053,0.00016,0.02421,0.97063,0.00309,0.00191,0,50.888,20438.3,0.227,15854.1,1.28879,29.586,0.69104,0,0,4e-04,0.03079,0.96881,0,0.04844,0,0,0.22169,0.7782,0.00011,0,0.01716,0,2e-05,0.22167,0.77831,0,0
"45:1:1","Raddish","Raddish","Control",2022-03-07 13:24:55,2006190,0.26192,0,0.00011,0.00424,0.99563,2e-05,0,92.599,100.937,112.562,0.00012,0.02063,0.97586,0.00222,0.00118,0,51.306,21665.4,0.241,16898.5,1.28121,31.577,0.69651,0,0,5e-05,0.021,0.97895,0,0.05112,0,0,0.18554,0.81399,0.00047,0,0.01712,0,0,0.18554,0.81446,0,0
