"unit","genotype","g_alias","treatment","timestamp","Digital biomass [mm³]","greenness average","greenness bin0","greenness bin1","greenness bin2","greenness bin3","greenness bin4","greenness bin5","Height [mm]","Height Max [mm]","hue average [°]","hue bin0","hue bin1","hue bin2","hue bin3","hue bin4","hue bin5","Leaf angle [°]","Leaf area [mm²]","Leaf area index [mm²/mm²]","Leaf area (projected) [mm²]","Leaf inclination [mm²/mm²]","Light penetration depth [mm]","NDVI average","NDVI bin0","NDVI bin1","NDVI bin2","NDVI bin3","NDVI bin4","NDVI bin5","NPCI average","NPCI bin0","NPCI bin1","NPCI bin2","NPCI bin3","NPCI bin4","NPCI bin5","PSRI average","PSRI bin0","PSRI bin1","PSRI bin2","PSRI bin3","PSRI bin4","PSRI bin5"
"88:1:1","Raddish","Raddish","Control",2022-02-02 15:44:01,139752,-0.04794,1e-05,0.00273,0.66639,0.33063,0.00025,0,10.559,40.406,20.9949,0.02311,0.77941,0.02515,0.0026,0.16973,0,43.198,13235.8,0.147,9062.29,1.46085,6.326,0.26384,0,0,0.03688,0.93365,0.02947,0,0.2935,0,0,0.00919,0.92773,0.06308,0,0.25562,0,2e-05,0.00918,0.9826,0.0082,0
"88:1:1","Raddish","Raddish","Control",2022-02-09 13:53:19,522155,0.15069,2e-05,0.00082,0.237,0.76043,0.00173,0,50.086,53.791,67.9436,0.00835,0.51361,0.42202,0.00531,0.05071,0,47.196,10425.1,0.116,7649.76,1.36296,46.823,0.49782,0,0,0.00765,0.44272,0.54963,0,0.23508,0,4e-05,0.02718,0.93939,0.03339,0,0.14355,0,0,0.02722,0.96864,0.00415,0
"88:1:1","Raddish","Raddish","Control",2022-02-16 11:54:45,1113590,0.2691,0,0.00026,0.0294,0.96937,0.00097,0,68.574,72.591,104.287,0.00124,0.0992,0.88768,0.00412,0.00776,0,50.237,16239.2,0.18,12462.1,1.30087,37.741,0.65793,0,0,0.00111,0.05994,0.93895,0,0.10973,2e-05,2e-04,0.06132,0.93259,0.00588,0,0.04359,0,0,0.06154,0.93782,0.00064,0
"88:1:1","Raddish","Raddish","Control",2022-02-23 13:44:34,989608,0.18033,0.00011,0.00524,0.11714,0.87396,0.00356,0,72.52,79.816,86.3882,0.00338,0.3856,0.58045,0.01046,0.02012,0,41.897,13646,0.152,9109.84,1.49743,67.913,0.599,0,0,0.00189,0.20611,0.792,0,0.18987,0.00012,4e-04,0.09057,0.83639,0.07252,0,0.08873,0,0,0.09109,0.90726,0.00165,0
"88:1:1","Raddish","Raddish","Control",2022-03-02 13:13:57,1258250,0.18568,1e-05,0.01058,0.08774,0.90062,0.00105,0,67.461,75.428,96.4271,0.00286,0.24511,0.72574,0.00914,0.01716,0,45.025,18651.5,0.207,13158.7,1.41356,61.29,0.6234,0,0,0.0015,0.14296,0.85555,0,0.13858,2e-05,0.00043,0.12394,0.82146,0.05415,0,0.06456,0,2e-05,0.12437,0.87334,0.00227,0
"89:1:1","Raddish","Raddish","Control",2022-02-02 15:51:20,157445,-0.0505,0,0.00222,0.6754,0.32236,2e-05,0,11.55,38.468,19.8998,0.02031,0.77034,0.02104,0.0056,0.1827,0,43.207,13631.2,0.151,9332.91,1.4606,7.407,0.23432,0,0,0.05925,0.92097,0.01978,0,0.26983,0,1e-05,0.01505,0.9414,0.04354,0,0.25028,1e-05,0.00013,0.01492,0.97718,0.00776,0
"89:1:1","Raddish","Raddish","Control",2022-02-09 13:50:46,602584,0.11181,1e-05,0.00098,0.2827,0.71587,0.00044,0,50.958,59.14,58.1825,0.00958,0.64165,0.2796,0.00912,0.06004,0,45.577,11825.1,0.131,8440.61,1.40015,48.299,0.45587,0,0,0.01673,0.50649,0.47678,0,0.25136,0,4e-05,0.03722,0.92563,0.0371,0,0.16051,0,3e-05,0.03724,0.95724,0.00549,0
"89:1:1","Raddish","Raddish","Control",2022-02-16 11:49:56,1102860,0.25432,0,0.00046,0.03214,0.96698,0.00043,0,74.208,82.348,105.632,0.00103,0.10693,0.87838,0.00506,0.0086,0,51.913,14861.7,0.165,11696.9,1.27052,37.66,0.63634,0,0,0.00359,0.07576,0.92066,0,0.09332,0,2e-05,0.0742,0.92085,0.00493,0,0.04097,0,0,0.07422,0.92562,0.00015,0
"89:1:1","Raddish","Raddish","Control",2022-02-23 13:42:32,1262020,0.26216,0,0.00014,0.02635,0.97309,0.00042,0,92.208,94.539,105.7,0.00113,0.072,0.91441,0.00582,0.00664,0,48.518,13686.6,0.152,10222.1,1.3348,29.403,0.65706,0,0,0.00052,0.05263,0.94685,0,0.10307,0,5e-05,0.07801,0.91673,0.00522,0,0.03928,0,0,0.07806,0.92186,9e-05,0
"89:1:1","Raddish","Raddish","Control",2022-03-02 13:13:32,1585330,0.27554,0,1e-05,0.01201,0.98767,0.00031,0,101.442,105.431,107.752,0.00022,0.03737,0.95764,0.00184,0.00293,0,47.993,15627.9,0.174,11616.2,1.34576,28.227,0.67567,0,1e-05,0.00075,0.03715,0.96209,0,0.09255,0,1e-05,0.09147,0.90614,0.00238,0,0.03291,1e-05,2e-05,0.09144,0.90839,0.00011,2e-05
"89:1:1","Raddish","Raddish","Control",2022-03-09 09:17:49,2564610,0.28014,6e-05,0.00022,0.00379,0.99562,0.00032,0,115.617,123.215,112.651,0.00018,0.01049,0.9858,0.00242,0.00111,0,51.4,22182,0.246,17324,1.27955,19.331,0.70951,0,0,0.00022,0.01364,0.98614,0,0.05979,4e-05,7e-05,0.20129,0.79803,0.00056,0,0.01898,0,0,0.2014,0.79859,0,0
"90:1:1","Raddish","Raddish","Control",2022-02-02 16:01:34,164090,-0.03876,5e-05,0.00351,0.65525,0.34044,0.00075,0,12.154,37.203,23.2786,0.01989,0.79094,0.04329,0.00615,0.13973,0,42.241,13501,0.15,9081.14,1.48751,9.149,0.28005,0,0,0.02991,0.92287,0.04722,0,0.31764,0,0,0.01327,0.9066,0.08013,0,0.26183,1e-05,0.00013,0.01313,0.97762,0.00912,0
"90:1:1","Raddish","Raddish","Control",2022-02-09 14:03:23,539225,0.1248,2e-05,0.00144,0.29027,0.70774,0.00054,0,48.349,53.562,63.5436,0.01036,0.53063,0.38985,0.00773,0.06143,0,46.343,11152.7,0.124,8069.93,1.38218,46.408,0.49391,0,0,0.01168,0.47945,0.50887,0,0.23289,0,2e-05,0.03413,0.92368,0.04216,0,0.1445,0,0,0.03415,0.96162,0.00422,0
"90:1:1","Raddish","Raddish","Control",2022-02-16 12:03:40,1579970,0.27946,2e-05,0.00044,0.04769,0.95007,0.00178,0,91.492,98.632,106.286,0.0022,0.09039,0.88246,0.01126,0.01368,0,49.303,17268.9,0.192,13071.5,1.31894,66.513,0.67321,0,0,0.0011,0.05963,0.93927,0,0.10486,2e-05,3e-04,0.11013,0.88546,0.00409,0,0.03969,0,0,0.11045,0.88932,0.00023,0
"90:1:1","Raddish","Raddish","Control",2022-02-23 13:52:34,1347090,0.26937,2e-05,0.00023,0.03415,0.96491,0.00069,0,89.507,99.109,102.726,0.00156,0.13163,0.84956,0.00724,0.01002,0,47.207,15050,0.167,10985.9,1.36272,53.044,0.64192,0,0,0.00254,0.15668,0.84078,0,0.12094,1e-05,0.00013,0.08713,0.90993,0.00281,0,0.0537,0,0,0.08727,0.91194,0.00079,0
"91:1:1","Raddish","Raddish","Control",2022-02-02 15:45:07,177380,-0.0383,0,0.00188,0.65373,0.34377,0.00062,0,14.102,44.156,21.7719,0.02044,0.75075,0.04432,0.0073,0.1772,0,42.794,12578.7,0.14,8547.45,1.47192,9.7,0.25643,0,0,0.0496,0.90744,0.04296,0,0.27315,0,0,0.01686,0.94038,0.04276,0,0.24429,0,0.00014,0.01672,0.97602,0.00711,0
"91:1:1","Raddish","Raddish","Control",2022-02-09 13:53:44,596338,0.14797,0,0.00071,0.2396,0.75835,0.00134,0,51.667,55.144,69.9566,0.00827,0.47558,0.45931,0.00846,0.04837,0,49.926,11541.9,0.128,8825.28,1.3068,47.856,0.48758,0,0,0.01468,0.44168,0.54364,0,0.22001,0,0,0.02445,0.94254,0.03301,0,0.13709,0,1e-04,0.02436,0.97123,0.00431,0
"91:1:1","Raddish","Raddish","Control",2022-02-16 11:51:59,995197,0.22204,2e-05,0.00038,0.05935,0.93952,0.00073,0,75.283,78.924,101.489,0.00237,0.19584,0.77317,0.01084,0.01778,0,48.945,13219.5,0.147,9958.25,1.3261,68.674,0.62387,0,0,0.00297,0.11584,0.88119,0,0.10596,1e-05,0.00013,0.11135,0.87722,0.01129,0,0.04784,0,0.00015,0.11135,0.88811,0.00039,0
"91:1:1","Raddish","Raddish","Control",2022-02-23 13:43:21,1101250,0.25039,0,0.00534,0.0564,0.93733,0.00093,0,82.093,84.893,98.4795,0.0019,0.16574,0.8101,0.00695,0.01531,0,47.362,13414.6,0.149,9845.77,1.35932,59.741,0.62278,0,0,0.00254,0.12038,0.87708,0,0.15835,4e-05,0.00011,0.04381,0.9278,0.02823,0,0.06558,0,0,0.04396,0.95504,0.001,0
"91:1:1","Raddish","Raddish","Control",2022-03-02 13:14:49,1996350,0.29714,0,0,0.01189,0.98706,0.00105,0,102.743,110.617,109.11,0.00015,0.03147,0.96343,0.00238,0.00258,0,50.288,19430.6,0.216,14951.8,1.29992,25.092,0.70407,0,0,0.00074,0.02706,0.9722,0,0.09226,0,0,0.09993,0.89844,0.00163,0,0.0299,0,1e-05,0.09993,0.89946,0.00059,2e-05
"91:1:1","Raddish","Raddish","Control",2022-03-09 09:20:39,2725840,0.2826,0,0,0.00976,0.98939,0.00085,0,121.58,132.451,112.104,0.00029,0.03002,0.96368,0.0029,0.00311,0,48.491,22420.1,0.249,16788.4,1.33535,43.586,0.71607,0,0,0.00033,0.02568,0.97399,0,0.0639,0,0,0.23511,0.76471,0.00019,0,0.02091,0,0,0.2351,0.76489,0,0
"92:1:1","Raddish","Raddish","Control",2022-02-02 15:50:27,155441,-0.04343,0,0.00215,0.66006,0.33776,3e-05,0,11.721,33.622,20.4072,0.02022,0.74892,0.03151,0.00631,0.19304,0,42.616,13261.2,0.147,8981.86,1.47689,9.282,0.23187,0,0,0.05949,0.91067,0.02983,0,0.25182,0,0,0.01856,0.9476,0.03384,0,0.23942,0,2e-05,0.01854,0.97601,0.00543,0
"92:1:1","Raddish","Raddish","Control",2022-02-09 13:52:51,466846,0.15561,0,0.00064,0.23454,0.76389,0.00093,0,46.092,50.325,66.5749,0.00907,0.53436,0.38718,0.01051,0.05889,0,45.791,10128.6,0.113,7263.39,1.39505,43.502,0.48351,0,0,0.01529,0.43954,0.54518,0,0.24528,0,1e-05,0.03744,0.9339,0.02865,0,0.14372,0,2e-05,0.03744,0.95946,0.00309,0
"92:1:1","Raddish","Raddish","Control",2022-02-16 11:52:58,989124,0.25981,0,0.00017,0.05373,0.94512,0.00098,0,74.845,79.628,99.5254,0.0018,0.18566,0.79471,0.00541,0.01242,0,46.52,13215.6,0.147,9580.28,1.37812,68.262,0.63632,0,0,0.00481,0.11122,0.88397,0,0.13408,0,3e-05,0.04311,0.94436,0.01249,0,0.05845,0,7e-05,0.04308,0.95609,0.00076,0
"92:1:1","Raddish","Raddish","Control",2022-02-23 13:46:38,1281230,0.29428,0,0.00019,0.02146,0.97772,0.00063,0,80.372,82.973,101.211,0.00091,0.10171,0.89014,0.00208,0.00515,0,48.937,15941.3,0.177,12012.2,1.32626,22.361,0.64356,0,0,0.00145,0.07748,0.92107,0,0.15395,0,6e-05,0.01585,0.9756,0.00849,0,0.05987,0,0,0.0159,0.98334,0.00076,0
"92:1:1","Raddish","Raddish","Control",2022-03-02 13:12:15,1846160,0.29317,1e-05,0.00111,0.02006,0.97819,0.00064,0,88.834,98.173,104.498,7e-04,0.05874,0.93229,0.00301,0.00525,0,47.839,20782,0.231,15377.6,1.34903,22.681,0.67498,0,0,0.00218,0.04304,0.95479,0,0.128,0,2e-05,0.02969,0.96161,0.00868,0,0.04473,0,0,0.02971,0.97005,0.00024,0
"92:1:1","Raddish","Raddish","Control",2022-03-09 09:19:58,2523910,0.26812,0,0.00134,0.00556,0.99307,2e-05,0,104.088,120.022,109.374,0.00019,0.04456,0.95256,0.00129,0.00139,0,46.885,24247.8,0.269,17689.8,1.36987,21.097,0.68312,0,0,0.00046,0.0328,0.96674,0,0.08182,2e-05,2e-05,0.16152,0.83465,0.00379,0,0.02974,0,0,0.16156,0.83843,1e-05,0
"93:1:1","Raddish","Raddish","Control",2022-02-02 16:08:58,193332,-0.05094,5e-05,0.00204,0.68277,0.31514,0,0,13.794,39.604,19.6697,0.02112,0.76348,0.02296,0.00437,0.18807,0,41.152,14015.3,0.156,9222.73,1.51956,8.63,0.24083,0,0,0.04836,0.9275,0.02414,0,0.26843,0,0,0.0144,0.94088,0.04472,0,0.2474,0,0,0.0144,0.9792,0.0064,0
"93:1:1","Raddish","Raddish","Control",2022-02-09 13:59:58,568551,0.08726,1e-05,0.00085,0.33989,0.65893,0.00033,0,46.449,63.679,52.0205,0.00916,0.66965,0.25652,0.0036,0.06107,0,44.91,12240.3,0.136,8632.68,1.41641,42.621,0.40289,0,0,0.01231,0.65882,0.32886,0,0.26676,0,1e-05,0.01564,0.94358,0.04077,0,0.19438,0,1e-05,0.01564,0.97686,0.00749,0
"93:1:1","Raddish","Raddish","Control",2022-02-16 12:02:50,1426540,0.30006,2e-05,6e-05,0.01186,0.98659,0.00147,0,82.073,87.699,107.058,0.00054,0.035,0.95778,0.00359,0.00309,0,54.047,17381.4,0.193,14053.6,1.23532,24.491,0.66113,0,0,0.00149,0.02899,0.96952,0,0.10903,1e-05,7e-05,0.03456,0.96359,0.00177,0,0.03884,0,1e-05,0.03464,0.96532,3e-05,0
"93:1:1","Raddish","Raddish","Control",2022-02-23 13:52:59,1716930,0.29855,0,0.00025,0.00826,0.99093,0.00056,0,86.254,91.111,104.032,0.00027,0.06561,0.93066,0.00163,0.00184,0,48.888,19905.4,0.221,14965.8,1.32724,33.927,0.64003,0,0,0.00098,0.06202,0.93701,0,0.13933,0,4e-05,0.02279,0.97188,0.00529,0,0.0531,0,0,0.02283,0.97716,1e-05,0
"93:1:1","Raddish","Raddish","Control",2022-03-02 13:06:59,2732840,0.26375,0,0.00022,0.01035,0.98894,0.00048,0,99.58,104.999,110.297,0.00015,0.03547,0.96121,0.00213,0.00104,0,50.017,27443.8,0.305,21010.8,1.30507,25.483,0.68133,0,0,3e-05,0.02331,0.97666,0,0.07769,2e-05,4e-05,0.14901,0.84277,0.00816,0,0.02434,1e-05,5e-05,0.14901,0.85093,0,0
"93:1:1","Raddish","Raddish","Control",2022-03-09 09:15:20,4332160,0.26506,1e-05,0.00025,0.00332,0.99611,0.00031,0,127.008,132.897,113.041,6e-05,0.01962,0.978,0.00142,0.00089,0,50.288,34109.2,0.379,26235.7,1.29993,35.815,0.69813,0,0,0.00015,0.01507,0.98478,0,0.05432,0,0,0.2321,0.7668,0.0011,0,0.01739,0,1e-05,0.23209,0.76789,1e-05,0
"94:1:1","Raddish","Raddish","Control",2022-02-02 15:46:59,209422,-0.03432,1e-05,0.00214,0.64843,0.34936,7e-05,0,15.154,44.523,22.636,0.02042,0.75473,0.05076,0.00487,0.16922,0,44.424,13819.9,0.154,9670.2,1.42862,7.758,0.26073,0,0,0.04575,0.90181,0.05245,0,0.27525,0,0,0.01427,0.94074,0.045,0,0.24304,0,0,0.01427,0.98034,0.00536,3e-05
"94:1:1","Raddish","Raddish","Control",2022-02-09 13:54:08,687218,0.17451,0,0.00049,0.19918,0.79956,0.00078,0,54.665,59.766,74.797,0.00541,0.46452,0.49642,0.00343,0.03021,0,48.957,12571.5,0.14,9470.2,1.32586,47.58,0.51846,0,0,0.01071,0.39322,0.59607,0,0.21816,0,1e-05,0.02968,0.93801,0.0323,0,0.13257,0,0,0.02969,0.96753,0.00277,0
"94:1:1","Raddish","Raddish","Control",2022-02-16 11:53:25,1401360,0.31214,1e-05,0.00038,0.05267,0.91427,0.03268,0,65.722,75.956,96.2744,0.00233,0.17672,0.79915,0.00869,0.01311,0,48.038,21322.3,0.237,15833.5,1.3448,56.221,0.63998,0,0,0.0029,0.10493,0.89217,0,0.21104,0,0.00011,0.03944,0.95045,0.01,0,0.07668,0,1e-05,0.03954,0.95978,0.00067,0
"95:1:1","Raddish","Raddish","Control",2022-02-02 15:49:33,162125,-0.045,2e-05,0.00201,0.67043,0.32609,0.00145,0,12.336,25.698,20.653,0.01981,0.77754,0.02503,0.00396,0.17366,0,41.389,13142.5,0.146,8680.54,1.51244,9.152,0.24141,0,0,0.04878,0.92582,0.0254,0,0.2759,0,0,0.01423,0.93806,0.04771,0,0.25258,0,1e-05,0.01422,0.97598,0.00979,0
"95:1:1","Raddish","Raddish","Control",2022-02-09 13:51:10,458972,0.04737,0,0.00128,0.45051,0.54789,0.00031,0,39.976,45.263,40.739,0.01315,0.69589,0.19365,0.00303,0.09428,0,44.938,11481.1,0.128,8117.57,1.4157,37.916,0.34493,0,0,0.02864,0.74611,0.22525,0,0.27699,0,0,0.01126,0.94206,0.04667,0,0.21986,0,0,0.01126,0.97894,0.0098,0
"95:1:1","Raddish","Raddish","Control",2022-02-16 11:50:27,941619,0.23968,1e-05,0.00023,0.04617,0.94878,0.00481,0,59.149,66.194,107.306,0.00201,0.1162,0.85721,0.01018,0.0144,0,52.389,15919.5,0.177,12620.6,1.26233,51.962,0.64193,0,0,0.00223,0.07294,0.92483,0,0.08127,3e-05,0.00037,0.15509,0.83842,0.0061,0,0.03514,0,0,0.15549,0.84317,0.00134,0
"95:1:1","Raddish","Raddish","Control",2022-02-23 13:46:13,1656000,0.30256,1e-05,0.00064,0.01173,0.98717,0.00046,0,77.638,84.887,102.646,0.00043,0.06147,0.93468,0.00108,0.00234,0,52.996,21329.9,0.237,16991.8,1.25218,30.535,0.63817,0,0,0.00174,0.04441,0.95385,0,0.15003,0,1e-05,0.01025,0.98374,0.00601,0,0.05639,0,0,0.01026,0.9896,0.00015,0
"95:1:1","Raddish","Raddish","Control",2022-03-02 13:13:06,2497900,0.29033,2e-05,1e-04,0.00631,0.99295,0.00062,0,96.752,103.543,108.806,0.00025,0.02254,0.97313,0.00198,0.0021,0,49.719,25817.6,0.287,19663.9,1.3108,28.751,0.68339,0,0,9e-05,0.01948,0.98043,0,0.09318,0,1e-04,0.06862,0.92885,0.00243,0,0.02983,0,3e-05,0.0687,0.93128,0,0
"95:1:1","Raddish","Raddish","Control",2022-03-09 09:18:17,3034370,0.2367,1e-05,0.00016,0.01758,0.9822,6e-05,0,109.591,119.72,114.35,0.00048,0.04627,0.94549,0.0039,0.00386,0,47.106,27688.1,0.308,20231.9,1.36495,37.563,0.68834,0,0,0.00057,0.04299,0.95645,0,0.03773,0,2e-05,0.35854,0.63973,0.00171,0,0.0156,0,0,0.35856,0.64143,2e-05,0
"96:1:1","Raddish","Raddish","Control",2022-02-02 16:10:06,170384,-0.04436,3e-05,0.00312,0.66567,0.33111,7e-05,0,13.153,33.238,21.3597,0.0212,0.76965,0.03561,0.00605,0.16749,0,42.241,12954.4,0.144,8714.21,1.48749,10.111,0.25533,0,0,0.05079,0.91294,0.03626,0,0.2908,0,0,0.01745,0.91776,0.06479,0,0.25425,0,2e-05,0.01743,0.97467,0.00788,0
"96:1:1","Raddish","Raddish","Control",2022-02-09 13:58:47,496166,0.12878,1e-05,0.00106,0.2872,0.71132,0.00041,0,45.237,48.855,62.4045,0.0104,0.53184,0.38709,0.00532,0.06535,0,46.958,10968,0.122,8027.71,1.36823,42.315,0.45678,0,0,0.01656,0.51875,0.46469,0,0.2349,0,2e-05,0.02115,0.9461,0.03272,0,0.15686,0,0,0.02118,0.97268,0.00615,0
"96:1:1","Raddish","Raddish","Control",2022-02-16 11:58:35,1012970,0.24533,0,0.00037,0.06801,0.93086,0.00077,0,71.09,73.659,98.2456,0.0036,0.16962,0.79773,0.00869,0.02035,0,47.887,14249.1,0.158,10573.5,1.34801,65.659,0.6059,0,0,0.00395,0.1087,0.88735,0,0.13277,0,0.00023,0.0491,0.94616,0.00451,0,0.06032,0,0,0.04933,0.95011,0.00055,0
"96:1:1","Raddish","Raddish","Control",2022-02-23 13:54:14,1212810,0.25786,0,0.00085,0.03104,0.9678,0.00032,0,86.965,90.716,104.289,0.00162,0.09517,0.88846,0.00524,0.00952,0,44.888,13945.9,0.155,9833.5,1.41695,67.229,0.63608,0,0,0.00357,0.07095,0.92548,0,0.11292,0,0.00011,0.08648,0.90768,0.00573,0,0.04769,0,0,0.08658,0.91309,0.00033,0
"96:1:1","Raddish","Raddish","Control",2022-03-02 13:07:26,1861780,0.27868,0,0.00036,0.014,0.9854,0.00024,0,89.188,97.172,108.169,0.00046,0.03922,0.95413,0.00246,0.00374,0,45.482,20874.7,0.232,14863.1,1.40243,35.723,0.68194,0,0,0.00027,0.03549,0.96424,0,0.08814,0,0,0.06752,0.92854,0.00394,0,0.03084,0,0,0.06752,0.93239,9e-05,0
"96:1:1","Raddish","Raddish","Control",2022-03-09 09:15:46,2580900,0.27423,0,5e-05,0.01023,0.98857,0.00114,0,99.544,104.512,110.538,0.00051,0.03968,0.95366,0.00314,0.003,0,45.992,25927.1,0.288,18592.6,1.39031,45.132,0.6879,0,0,0.00056,0.02724,0.9722,0,0.07541,0,0,0.19795,0.80087,0.00117,0,0.0267,0,0,0.19796,0.80202,2e-05,0
"97:1:1","Raddish","Raddish","Control",2022-02-02 15:47:58,187735,-0.03892,1e-05,0.00202,0.65641,0.34131,0.00026,0,13.718,42.656,21.2652,0.02046,0.75294,0.03759,0.00495,0.18407,0,43.154,13685.4,0.152,9372.02,1.46204,8.287,0.24188,0,0,0.05464,0.90691,0.03845,0,0.26116,0,0,0.01499,0.94644,0.03857,0,0.24205,0,4e-05,0.01496,0.97828,0.00672,0
"97:1:1","Raddish","Raddish","Control",2022-02-09 13:56:08,597855,0.124,0,0.00031,0.29148,0.70762,0.00059,0,49.886,55.108,61.8558,0.0073,0.55678,0.38286,0.00452,0.04855,0,47.167,11984.5,0.133,8785.63,1.3636,44.949,0.44351,0,0,0.01234,0.56441,0.42325,0,0.24119,0,0,0.01863,0.94306,0.03831,0,0.17123,0,2e-05,0.01861,0.97333,0.00804,0
"97:1:1","Raddish","Raddish","Control",2022-02-16 11:55:59,1104170,0.25226,1e-05,0.00055,0.06249,0.93667,0.00028,0,70.536,80.386,101.509,0.00215,0.1685,0.80735,0.00799,0.01402,0,51.075,15654.1,0.174,12175.9,1.28537,62.141,0.63739,0,0,0.00209,0.11396,0.88395,0,0.11647,1e-05,9e-05,0.06306,0.92887,0.00798,0,0.05215,0,0,0.06315,0.93599,0.00086,0
"97:1:1","Raddish","Raddish","Control",2022-02-23 13:43:45,1416330,0.29422,0,0.00104,0.01995,0.97863,0.00039,0,78.817,85.105,103.677,0.00065,0.0754,0.9164,0.00206,0.0055,0,50.072,17969.9,0.2,13760,1.30401,41.6,0.66355,0,0,0.00078,0.05054,0.94868,0,0.13749,0,0,0.03168,0.96082,0.00749,0,0.04886,0,0,0.03168,0.96826,5e-05,0
"97:1:1","Raddish","Raddish","Control",2022-03-02 13:16:05,2251990,0.29058,0,0.00052,0.0108,0.98833,0.00035,0,93.621,107.93,109.02,0.00032,0.03577,0.95668,0.00353,0.0037,0,50.08,24054.4,0.267,18429.9,1.30386,27.948,0.69703,0,0,0.00101,0.02661,0.97238,0,0.09022,0,1e-05,0.09507,0.9025,0.00242,0,0.02865,0,0,0.09509,0.90483,8e-05,0
"97:1:1","Raddish","Raddish","Control",2022-03-09 09:18:42,3337010,0.26276,0,0,0.00326,0.99667,7e-05,0,119.562,133.625,114.993,7e-05,0.01434,0.98195,0.00285,0.00079,0,48.555,27910.4,0.31,20921.3,1.33403,45.738,0.70897,0,0,0,0.01735,0.98265,0,0.03932,0,0,0.30344,0.69655,1e-05,0,0.01217,0,0,0.30344,0.69656,0,0
"98:1:1","Raddish","Raddish","Control",2022-02-02 15:48:47,199659,-0.04245,3e-05,0.00253,0.65932,0.33795,0.00017,0,13.886,38.311,21.037,0.02127,0.75781,0.03434,0.00566,0.18092,0,42.548,14378.2,0.16,9723.02,1.4788,8.925,0.24945,0,0,0.05208,0.9126,0.03531,0,0.27141,0,0,0.0167,0.93678,0.04651,0,0.24487,0,0,0.0167,0.97629,0.00701,0
"98:1:1","Raddish","Raddish","Control",2022-02-09 13:54:57,599330,0.14334,0,0.00072,0.22601,0.7711,0.00217,0,49.97,53.325,69.8805,0.00685,0.52474,0.41865,0.00761,0.04214,0,46.181,11993.7,0.133,8646.66,1.3859,46.468,0.50629,0,0,0.00988,0.42138,0.56874,0,0.22052,1e-05,7e-05,0.03795,0.9251,0.03687,0,0.1351,0,0,0.03803,0.95849,0.00349,0
"98:1:1","Raddish","Raddish","Control",2022-02-16 11:54:19,1336780,0.25137,2e-05,0.00021,0.03616,0.96315,0.00046,0,79.831,84.626,103.42,0.00138,0.12142,0.85716,0.00937,0.01067,0,50.205,16745.1,0.186,12843.5,1.30149,63.514,0.62924,0,0,0.00358,0.07626,0.92016,0,0.1072,2e-05,0.00016,0.05517,0.94028,0.00437,0,0.04675,0,0,0.05535,0.94436,0.00029,0
"98:1:1","Raddish","Raddish","Control",2022-02-23 13:45:49,969336,0.19581,1e-05,0.00941,0.06417,0.9254,0.00101,0,67.298,73.795,92.9139,0.00262,0.26729,0.7038,0.00947,0.01683,0,46.848,14403.6,0.16,10495.5,1.3707,60.913,0.57111,0,0,0.00308,0.1767,0.82022,0,0.16757,0,4e-05,0.08528,0.87946,0.03521,0,0.07748,0,1e-05,0.08532,0.91416,0.00051,0
"98:1:1","Raddish","Raddish","Control",2022-03-02 13:11:50,1672970,0.21528,4e-05,0.00168,0.01896,0.97922,9e-05,0,90.983,97.501,107.559,0.00079,0.09603,0.89508,0.00242,0.00567,0,47.131,18387.7,0.204,13424.5,1.36439,43.828,0.62924,0,0,0.00101,0.08481,0.91418,0,0.07637,0,0,0.20679,0.78716,0.00605,0,0.03657,0,1e-05,0.20678,0.7931,0.00011,0
"98:1:1","Raddish","Raddish","Control",2022-03-09 09:17:25,2094110,0.20947,0,0.00037,0.00958,0.99004,1e-05,0,94.167,103.338,115.733,0.00026,0.03955,0.95453,0.0034,0.00226,0,49.186,22238.2,0.247,16816,1.32126,24.107,0.66636,0,0,0.00031,0.0389,0.96079,0,0.03388,0,0,0.41898,0.57782,0.0032,0,0.01342,0,0,0.41898,0.58102,0,0
"99:1:1","Raddish","Raddish","Control",2022-02-02 16:11:02,139815,-0.04529,0,0.00194,0.66708,0.33095,3e-05,0,11.736,21.872,20.4954,0.01852,0.77216,0.02444,0.00531,0.17957,0,41.594,11913.4,0.132,7904.93,1.50634,10.296,0.23515,0,0,0.06298,0.91222,0.0248,0,0.26922,0,0,0.01534,0.93561,0.04905,0,0.24846,0,0,0.01534,0.97634,0.00833,0
"99:1:1","Raddish","Raddish","Control",2022-02-09 13:56:56,460454,0.1006,0,0.00076,0.34211,0.65615,0.00097,0,44.547,53.168,52.9345,0.0093,0.64166,0.28366,0.00572,0.05966,0,45.069,10336.3,0.115,7323.41,1.41248,42.494,0.42335,0,0,0.01903,0.61794,0.36303,0,0.2672,0,1e-05,0.0216,0.93847,0.03992,0,0.18767,0,0,0.02161,0.96918,0.00921,0
"99:1:1","Raddish","Raddish","Control",2022-02-16 11:59:00,1090960,0.26672,1e-05,0.00016,0.0649,0.93311,0.00182,0,75.58,80.091,101.218,0.00244,0.15701,0.81945,0.00621,0.0149,0,46.881,14434.5,0.16,10528.8,1.36996,68.129,0.65018,0,0,0.00348,0.10331,0.89321,0,0.12368,0,0.00014,0.06489,0.92597,0.00899,0,0.05595,0,0,0.06503,0.93323,0.00174,0
